MonitorID	TrueValue	CSObs	ErrorType	CSEindex	Community
235	61	61	0	2203	0
235	30	30	0	2204	0
235	0	0	0	2205	0
235	52	52	0	2206	0
235	0	0	0	2207	0
236	55	55	0	2208	0
236	3.5	3.5	0	2209	0
236	13	16	2	2210	0
236	7	7	0	2211	0
236	29	29	0	2212	0
236	58	58	0	2213	0
236	30	30	0	2214	0
236	0	0	0	2215	0
236	107	107	0	2216	0
236	13	13	0	2217	0
236	2.5	2.5	0	2218	0
236	2	2	0	2219	0
236	11	11	0	2220	0
236	17	17	0	2221	0
236	2	2	0	2222	0
236	14	14	0	2223	0
236	58	58	0	2224	0
236	75	75	0	2225	0
236	12.5	12.5	0	2226	0
236	7	7	0	2227	0
236	18	18	0	2228	0
236	20	18	3	2229	0
236	28	28	0	2230	0
236	11.5	11.5	0	2231	0
236	0	0	0	2232	0
236	19	19	0	2233	0
236	46	46	0	2234	0
236	8	8	0	2235	0
236	7.5	7.5	0	2236	0
236	0	0	0	2237	0
236	75	75	0	2238	0
236	30	30	0	2239	0
236	2	2	0	2240	0
236	3.5	3.5	0	2241	0
236	12.5	12.5	0	2242	0
236	33	33	0	2243	0
236	47	47	0	2244	0
236	54	54	0	2245	0
237	0	0	0	2246	0
237	16	16	0	2247	0
237	16	16	0	2248	0
237	0	0	0	2249	0
237	0	0	0	2250	0
237	17	17	0	2251	0
237	0	0	0	2252	0
237	9	9	0	2253	0
237	16	16	0	2254	0
237	0	0	0	2255	0
237	0	0	0	2256	0
237	0	0	0	2257	0
237	16	16	0	2258	0
237	13	13	0	2259	0
241	0	0	0	2260	0
241	4	4	0	2261	0
241	2	2	0	2262	0
241	0	0	0	2263	0
241	11	11	0	2264	0
241	7	7	0	2265	0
241	0	0	0	2266	0
241	0	0	0	2267	0
241	0	0	0	2268	0
241	0	0	0	2269	0
241	0	0	0	2270	0
241	16	16	0	2271	0
241	0	0	0	2272	0
241	0	0	0	2273	0
241	0	0	0	2274	0
241	73	73	0	2275	0
241	0	0	0	2276	0
241	20	20	0	2277	0
242	0	0	0	2278	0
242	16	15	3	2279	0
242	9	9	0	2280	0
242	4.5	4.5	0	2281	0
242	13	13	0	2282	0
242	14	14	0	2283	0
242	16	16	0	2284	0
242	14	14	0	2285	0
242	8	8	0	2286	0
242	9	9	0	2287	0
242	9	9	0	2288	0
242	0	0	0	2289	0
242	0	0	0	2290	0
242	15	15	0	2291	0
242	115	115	0	2292	0
242	11	11	0	2293	0
242	26	26	0	2294	0
242	26	23.5	3	2295	0
242	4	4	0	2296	0
242	15	15	0	2297	0
242	0	0	0	2298	0
242	9	9	0	2299	0
242	57	57	0	2300	0
242	9	9	0	2301	0
242	0	0	0	2302	0
242	0	0	0	2303	0
242	0	0	0	2304	0
242	0	0	0	2305	0
242	14	14	0	2306	0
242	0	0	0	2307	0
242	0	0	0	2308	0
242	20	20	0	2309	0
242	15	15	0	2310	0
242	6	6	0	2311	0
242	0	0	0	2312	0
242	0	0	0	2313	0
242	0	0	0	2314	0
242	8	6	3	2315	0
242	5	5	0	2316	0
242	0	0	0	2317	0
242	24	24	0	2318	0
242	13	13	0	2319	0
242	1	1	0	2320	0
242	14	14	0	2321	0
242	9	9	0	2322	0
242	3	3	0	2323	0
242	7	7	0	2324	0
242	0	0	0	2325	0
242	10	10	0	2326	0
242	6	6	0	2327	0
242	4	4	0	2328	0
242	2	2	0	2329	0
242	10	10	0	2330	0
242	0	0	0	2331	0
242	14	14	0	2332	0
242	12	12	0	2333	0
242	42	42	0	2334	0
242	0	0	0	2335	0
242	0	0	0	2336	0
242	10	10	0	2337	0
242	6	6	0	2338	0
242	10.5	10.5	0	2339	0
242	9	9	0	2340	0
242	14	14	0	2341	0
242	13.5	13.5	0	2342	0
242	4	4	0	2343	0
242	5	5	0	2344	0
242	4.5	4.5	0	2345	0
242	0	0	0	2346	0
242	32	32	0	2347	0
242	8	8	0	2348	0
242	13	13	0	2349	0
242	16	16	0	2350	0
242	0	0	0	2351	0
242	0	0	0	2352	0
242	8	8	0	2353	0
242	38	38	0	2354	0
242	16	16	0	2355	0
242	0	0	0	2356	0
242	0	0	0	2357	0
242	17	17	0	2358	0
242	16	16	0	2359	0
242	0	0	0	2360	0
242	11	11	0	2361	0
242	16	16	0	2362	0
242	25	25	0	2363	0
242	2	2	0	2364	0
242	9	9	0	2365	0
242	16	16	0	2366	0
242	0	0	0	2367	0
242	18	18	0	2368	0
242	53	53	0	2369	0
242	26	26	0	2370	0
242	0	0	0	2371	0
242	0	0	0	2372	0
242	10	10	0	2373	0
242	10	10	0	2374	0
242	16	16	0	2375	0
243	0	0	0	2376	0
243	7	7	0	2377	0
243	123	123	0	2378	0
243	15	15	0	2379	0
243	0	0	0	2380	0
243	15	15	0	2381	0
243	4	4	0	2382	0
243	0	0	0	2383	0
243	0	0	0	2384	0
243	0	0	0	2385	0
243	2	2	0	2386	0
243	1	1	0	2387	0
243	6	6	0	2388	0
243	0	0	0	2389	0
243	0	0	0	2390	0
243	0	0	0	2391	0
243	0	0	0	2392	0
243	0	0	0	2393	0
243	0	0	0	2394	0
243	0	0	0	2395	0
243	0	0	0	2396	0
243	7	7	0	2397	0
243	0	0	0	2398	0
243	0	0	0	2399	0
243	0	0	0	2400	0
243	16	16	0	2401	0
243	0	0	0	2402	0
243	0	0	0	2403	0
243	0	0	0	2404	0
243	7	7	0	2405	0
243	0	0	0	2406	0
243	7	7	0	2407	0
243	4	4	0	2408	0
243	0	0	0	2409	0
243	53	53	0	2410	0
243	1	1	0	2411	0
243	0	0	0	2412	0
243	0	0	0	2413	0
243	0	0	0	2414	0
243	1	1	0	2415	0
243	23	23	0	2416	0
243	1	1	0	2417	0
243	3	3	0	2418	0
243	4	4	0	2419	0
243	9	9	0	2420	0
243	0	0	0	2421	0
243	2	4	2	2422	0
243	7	7	0	2423	0
243	0	0	0	2424	0
243	0	0	0	2425	0
243	0	0	0	2426	0
243	16	16	0	2427	0
243	0	0	0	2428	0
244	18	18	0	2429	0
244	0	0	0	2430	0
244	3	3	0	2431	0
244	0	0	0	2432	0
244	26	26	0	2433	0
244	46	46	0	2434	0
244	8	8	0	2435	0
244	0	0	0	2436	0
244	7	7	0	2437	0
244	0	0	0	2438	0
244	6	6	0	2439	0
244	0	0	0	2440	0
244	0	0	0	2441	0
244	0	0	0	2442	0
244	0	0	0	2443	0
244	9	9	0	2444	0
244	0	0	0	2445	0
244	0	0	0	2446	0
244	0	0	0	2447	0
244	1	1	0	2448	0
244	0	0	0	2449	0
244	0	0	0	2450	0
244	0	0	0	2451	0
244	12	12	0	2452	0
244	0	0	0	2453	0
244	0	0	0	2454	0
244	3	3	0	2455	0
244	7	7	0	2456	0
244	0	0	0	2457	0
244	15	15	0	2458	0
244	0	0	0	2459	0
244	9	9	0	2460	0
244	0	0	0	2461	0
244	0	0	0	2462	0
244	0	0	0	2463	0
244	0	0	0	2464	0
244	0	0	0	2465	0
244	24	24	0	2466	0
244	4	4	0	2467	0
244	1	1	0	2468	0
244	1	1	0	2469	0
244	0	0	0	2470	0
244	16	16	0	2471	0
245	2	2	0	2472	0
245	0	0	0	2473	0
245	10	10	0	2474	0
245	0	0	0	2475	0
245	0	0	0	2476	0
245	0	0	0	2477	0
245	7	7	0	2478	0
245	0	0	0	2479	0
245	10	10	0	2480	0
245	0	0	0	2481	0
245	0	0	0	2482	0
245	0	0	0	2483	0
245	0	0	0	2484	0
245	0	0	0	2485	0
245	0	0	0	2486	0
245	26	26	0	2487	0
245	2	2	0	2488	0
245	0	0	0	2489	0
245	9	9	0	2490	0
245	0	0	0	2491	0
245	0	0	0	2492	0
245	0	0	0	2493	0
245	0	0	0	2494	0
245	0	0	0	2495	0
245	0	0	0	2496	0
247	0	0	0	2497	0
247	0	0	0	2498	0
247	45	45	0	2499	0
247	25	25	0	2500	0
247	8	8	0	2501	0
247	1	1	0	2502	0
247	2	2	0	2503	0
247	0	0	0	2504	0
247	0	0	0	2505	0
247	1	1	0	2506	0
247	2	2	0	2507	0
247	96	96	0	2508	0
247	0	0	0	2509	0
247	24	24	0	2510	0
247	20	20	0	2511	0
247	26	26	0	2512	0
247	0	0	0	2513	0
247	0	0	0	2514	0
247	0	0	0	2515	0
247	0	0	0	2516	0
247	12	12	0	2517	0
247	0	0	0	2518	0
247	0	0	0	2519	0
247	0	0	0	2520	0
247	34	34	0	2521	0
247	29	29	0	2522	0
247	2	2	0	2523	0
247	106	106	0	2524	0
247	13	13	0	2525	0
247	5	5	0	2526	0
247	0	0	0	2527	0
247	8	8	0	2528	0
247	0	0	0	2529	0
247	7	7	0	2530	0
247	63	63	0	2531	0
247	3	3	0	2532	0
247	14	14	0	2533	0
247	43	43	0	2534	0
247	2	2	0	2535	0
247	8	8	0	2536	0
247	19	19	0	2537	0
247	0	0	0	2538	0
247	103	103	0	2539	0
247	20	20	0	2540	0
247	59	59	0	2541	0
247	0	0	0	2542	0
248	38	38	0	2543	0
248	9	9	0	2544	0
248	7	7	0	2545	0
248	0	0	0	2546	0
248	4	4	0	2547	0
248	15	15	0	2548	0
248	17	17	0	2549	0
248	35	35	0	2550	0
248	35	35	0	2551	0
248	0	0	0	2552	0
248	0	0	0	2553	0
248	9	9	0	2554	0
248	0	0	0	2555	0
248	8	8	0	2556	0
248	3	3	0	2557	0
248	0	0	0	2558	0
248	2	2	0	2559	0
248	15	15	0	2560	0
248	11	11	0	2561	0
248	9	9	0	2562	0
248	0	0	0	2563	0
248	3	3	0	2564	0
248	6	6	0	2565	0
248	17	17	0	2566	0
248	0	0	0	2567	0
248	0	0	0	2568	0
248	12	12	0	2569	0
248	13	13	0	2570	0
248	0	0	0	2571	0
248	39	39	0	2572	0
248	16	16	0	2573	0
248	0	0	0	2574	0
248	6	6	0	2575	0
248	0	0	0	2576	0
248	14	14	0	2577	0
248	7	7	0	2578	0
248	3	3	0	2579	0
248	8	8	0	2580	0
248	14	14	0	2581	0
248	0	0	0	2582	0
248	9	9	0	2583	0
248	0	0	0	2584	0
248	0	0	0	2585	0
248	5	5	0	2586	0
248	31	31	0	2587	0
248	130	130	0	2588	0
248	0	0	0	2589	0
248	6	6	0	2590	0
248	6	6	0	2591	0
248	1	1	0	2592	0
248	13	13	0	2593	0
248	48	48	0	2594	0
248	0	0	0	2595	0
248	0	0	0	2596	0
248	25	25	0	2597	0
248	8	8	0	2598	0
248	2	2	0	2599	0
248	10	10	0	2600	0
248	11	11	0	2601	0
248	0	0	0	2602	0
248	6	8	2	2603	0
248	10	10	0	2604	0
248	14	14	0	2605	0
248	26	26	0	2606	0
248	11	11	0	2607	0
248	0	0	0	2608	0
248	6	6	0	2609	0
248	17	17	0	2610	0
248	0	0	0	2611	0
248	10	10	0	2612	0
248	0	0	0	2613	0
248	0	0	0	2614	0
248	0	0	0	2615	0
248	0	0	0	2616	0
248	10	10	0	2617	0
248	20	20	0	2618	0
248	4	4	0	2619	0
248	0	0	0	2620	0
248	19	19	0	2621	0
248	22	22	0	2622	0
248	21	21	0	2623	0
248	0	0	0	2624	0
248	6	6	0	2625	0
248	9	9	0	2626	0
248	14	14	0	2627	0
249	2	2	0	2628	0
249	0	0	0	2629	0
249	0	0	0	2630	0
249	10.5	10.5	0	2631	0
249	0	0	0	2632	0
249	0	0	0	2633	0
249	0	0	0	2634	0
249	25	25	0	2635	0
249	14.5	14.5	0	2636	0
249	19	19	0	2637	0
249	0	0	0	2638	0
249	0	0	0	2639	0
249	0	0	0	2640	0
249	0	0	0	2641	0
249	5.5	5.5	0	2642	0
249	14.5	14.5	0	2643	0
249	0	0	0	2644	0
249	14.5	14.5	0	2645	0
249	0	0	0	2646	0
249	0	0	0	2647	0
249	68	68	0	2648	0
249	0	0	0	2649	0
249	41	41	0	2650	0
249	37	37	0	2651	0
249	0	0	0	2652	0
249	0	0	0	2653	0
249	0	0	0	2654	0
249	0	0	0	2655	0
249	0	0	0	2656	0
249	5	5	0	2657	0
249	0	0	0	2658	0
249	0	0	0	2659	0
249	0	0	0	2660	0
249	0	0	0	2661	0
249	0	0	0	2662	0
249	16	16	0	2663	0
249	26	26	0	2664	0
249	6	6	0	2665	0
249	3.5	3.5	0	2666	0
249	5.5	5.5	0	2667	0
249	4	4	0	2668	0
249	0	0	0	2669	0
249	0	0	0	2670	0
249	0	0	0	2671	0
249	11.5	11.5	0	2672	0
249	9	9	0	2673	0
249	37	37	0	2674	0
249	11	11	0	2675	0
249	6	6	0	2676	0
249	22	22	0	2677	0
249	0	0	0	2678	0
249	19.5	19.5	0	2679	0
249	0	0	0	2680	0
249	13	13	0	2681	0
249	3.5	3.5	0	2682	0
249	0	0	0	2683	0
249	0	0	0	2684	0
249	5.5	5.5	0	2685	0
249	4	4	0	2686	0
249	0	0	0	2687	0
249	0	0	0	2688	0
249	0	0	0	2689	0
249	0	0	0	2690	0
249	0	0	0	2691	0
249	0	0	0	2692	0
249	22	22	0	2693	0
249	0	0	0	2694	0
249	15.5	15.5	0	2695	0
250	21	21	0	2696	0
250	0	0	0	2697	0
250	10	10	0	2698	0
250	12	12	0	2699	0
250	42	42	0	2700	0
250	33	33	0	2701	0
250	0	0	0	2702	0
250	0	0	0	2703	0
250	10	10	0	2704	0
250	10	10	0	2705	0
250	7	7	0	2706	0
250	9	9	0	2707	0
250	19	19	0	2708	0
250	38	38	0	2709	0
250	70	70	0	2710	0
250	25	27	2	2711	0
250	15	17	2	2712	0
250	20	20	0	2713	0
250	20	20	0	2714	0
250	8	10	2	2715	0
250	20	20	0	2716	0
250	22	22	0	2717	0
250	12	12	0	2718	0
250	0	0	0	2719	0
250	15	17	2	2720	0
250	30	30	0	2721	0
250	53	53	0	2722	0
250	77	77	0	2723	0
250	0	0	0	2724	0
250	8	8	0	2725	0
250	0	0	0	2726	0
250	0	0	0	2727	0
250	0	0	0	2728	0
250	0	0	0	2729	0
250	9	9	0	2730	0
250	74	74	0	2731	0
250	9	9	0	2732	0
250	0	0	0	2733	0
250	30	30	0	2734	0
250	0	0	0	2735	0
250	43	43	0	2736	0
250	0	0	0	2737	0
250	20	20	0	2738	0
250	12	12	0	2739	0
250	0	0	0	2740	0
250	0	0	0	2741	0
250	17	17	0	2742	0
250	0	0	0	2743	0
250	0	0	0	2744	0
250	28	28	0	2745	0
250	10	10	0	2746	0
250	0	0	0	2747	0
250	10	10	0	2748	0
250	7	7	0	2749	0
250	10	10	0	2750	0
250	157	157	0	2751	0
250	15	17	2	2752	0
250	18	18	0	2753	0
250	9	9	0	2754	0
252	3	3	0	2755	0
252	0	0	0	2756	0
252	4	4	0	2757	0
252	6	6	0	2758	0
252	4	4	0	2759	0
252	2	2	0	2760	0
252	16	19	2	2761	0
252	5	5	0	2762	0
252	0	0	0	2763	0
252	0	0	0	2764	0
252	8	8	0	2765	0
252	0	0	0	2766	0
252	0	0	0	2767	0
252	0	0	0	2768	0
252	1	3	2	2769	0
252	0	0	0	2770	0
252	0	0	0	2771	0
252	11	13	2	2772	0
252	0	0	0	2773	0
252	11	13	2	2774	0
252	9	11	2	2775	0
252	0	0	0	2776	0
252	0	0	0	2777	0
252	0	0	0	2778	0
252	12	12	0	2779	0
252	0	0	0	2780	0
252	12	12	0	2781	0
252	0	0	0	2782	0
252	6	6	0	2783	0
252	0	0	0	2784	0
252	2	2	0	2785	0
252	6	10	3	2786	0
252	4	6	2	2787	0
252	0	0	0	2788	0
252	0	0	0	2789	0
252	0	0	0	2790	0
252	0	0	0	2791	0
252	7	10	2	2792	0
252	0	0	0	2793	0
252	3	3	0	2794	0
252	22	25	2	2795	0
252	9	9	0	2796	0
252	3	3	0	2797	0
252	5	7	2	2798	0
252	7	10	2	2799	0
252	0	0	0	2800	0
252	0	0	0	2801	0
252	0	0	0	2802	0
252	0	0	0	2803	0
252	2	2	0	2804	0
252	1	3	2	2805	0
252	10	13	2	2806	0
252	5	5	0	2807	0
252	5	5	0	2808	0
252	5	5	0	2809	0
252	0	0	0	2810	0
252	2	2	0	2811	0
252	46	49	2	2812	0
252	10	10	0	2813	0
252	0	0	0	2814	0
252	18	20	2	2815	0
252	3	3	0	2816	0
252	0	0	0	2817	0
252	0	0	0	2818	0
252	0	0	0	2819	0
252	16	19	2	2820	0
252	9	9	0	2821	0
252	0	0	0	2822	0
252	6	10	3	2823	0
252	6	10	3	2824	0
252	2	2	0	2825	0
252	6	6	0	2826	0
252	0	0	0	2827	0
252	5	5	0	2828	0
252	0	0	0	2829	0
252	0	0	0	2830	0
252	7	7	0	2831	0
252	0	0	0	2832	0
252	13	13	0	2833	0
252	0	0	0	2834	0
252	39	41	2	2835	0
252	12	12	0	2836	0
252	7	7	0	2837	0
252	0	0	0	2838	0
252	1	1	0	2839	0
252	0	0	0	2840	0
252	13	13	0	2841	0
252	1	3	2	2842	0
252	0	0	0	2843	0
252	24	27	2	2844	0
252	0	0	0	2845	0
252	0	0	0	2846	0
252	9	9	0	2847	0
252	2	2	0	2848	0
252	0	0	0	2849	0
252	0	0	0	2850	0
252	0	0	0	2851	0
252	0	0	0	2852	0
252	4	4	0	2853	0
252	17	17	0	2854	0
252	4	4	0	2855	0
252	4	4	0	2856	0
252	0	0	0	2857	0
252	0	0	0	2858	0
252	8	8	0	2859	0
252	10	13	2	2860	0
252	15	15	0	2861	0
252	2	2	0	2862	0
252	9	9	0	2863	0
252	5	7	2	2864	0
252	7	7	0	2865	0
252	2	2	0	2866	0
252	0	0	0	2867	0
252	7	7	0	2868	0
252	0	0	0	2869	0
252	6	10	3	2870	0
252	3	3	0	2871	0
252	6	6	0	2872	0
252	13	13	0	2873	0
252	0	0	0	2874	0
252	6	10	3	2875	0
252	4	6	2	2876	0
252	0	0	0	2877	0
252	5	7	2	2878	0
252	4	4	0	2879	0
252	5	5	0	2880	0
252	23	26	2	2881	0
252	0	0	0	2882	0
252	0	0	0	2883	0
252	7	10	2	2884	0
252	4	4	0	2885	0
252	6	10	3	2886	0
252	5	5	0	2887	0
252	43	46	2	2888	0
252	21	21	0	2889	0
252	9	11	2	2890	0
252	4	4	0	2891	0
252	0	0	0	2892	0
252	9	9	0	2893	0
252	7	10	2	2894	0
252	3	3	0	2895	0
252	0	0	0	2896	0
252	6	6	0	2897	0
252	0	0	0	2898	0
252	0	0	0	2899	0
253	11	11	0	2900	0
253	5	5	0	2901	0
253	0	0	0	2902	0
253	146	146	0	2903	0
253	0	0	0	2904	0
253	14	14	0	2905	0
253	0	0	0	2906	0
253	14	14	0	2907	0
253	46	46	0	2908	0
253	34	34	0	2909	0
253	35	35	0	2910	0
253	0	0	0	2911	0
253	32	32	0	2912	0
253	0	0	0	2913	0
253	16	16	0	2914	0
253	1	1	0	2915	0
253	0	0	0	2916	0
253	7	7	0	2917	0
253	0	0	0	2918	0
253	14	14	0	2919	0
253	0	0	0	2920	0
253	5	5	0	2921	0
253	0	0	0	2922	0
253	0	0	0	2923	0
253	0	0	0	2924	0
253	0	0	0	2925	0
253	0	0	0	2926	0
253	3	3	0	2927	0
253	0	0	0	2928	0
253	22.5	22.5	0	2929	0
253	0	0	0	2930	0
253	5	5	0	2931	0
253	34	34	0	2932	0
253	0	0	0	2933	0
253	0	0	0	2934	0
253	0	0	0	2935	0
253	4	4	0	2936	0
253	9	9	0	2937	0
253	6	6	0	2938	0
253	0	0	0	2939	0
253	5	5	0	2940	0
253	8	8	0	2941	0
253	0	0	0	2942	0
253	0	0	0	2943	0
253	4	4	0	2944	0
253	0	0	0	2945	0
253	0	0	0	2946	0
253	12	12	0	2947	0
253	18	18	0	2948	0
253	16	16	0	2949	0
253	12	12	0	2950	0
253	3	3	0	2951	0
253	3	3	0	2952	0
253	0	0	0	2953	0
253	0	0	0	2954	0
253	20	22	2	2955	0
253	0	0	0	2956	0
253	0	0	0	2957	0
253	3	3	0	2958	0
253	0	0	0	2959	0
254	0	0	0	2960	0
254	16	16	0	2961	0
254	0	0	0	2962	0
254	5	5	0	2963	0
254	0	0	0	2964	0
254	0	0	0	2965	0
254	0	0	0	2966	0
254	47	47	0	2967	0
254	0	0	0	2968	0
254	42	42	0	2969	0
254	0	0	0	2970	0
254	10	10	0	2971	0
254	29	29	0	2972	0
254	18	18	0	2973	0
254	0	0	0	2974	0
254	5	5	0	2975	0
254	10	10	0	2976	0
254	0	0	0	2977	0
254	91	91	0	2978	0
254	0	0	0	2979	0
254	0	0	0	2980	0
254	16	16	0	2981	0
254	0	0	0	2982	0
254	21	21	0	2983	0
254	0	0	0	2984	0
254	0	0	0	2985	0
254	25	25	0	2986	0
254	11	11	0	2987	0
254	29	29	0	2988	0
254	4	4	0	2989	0
254	13	13	0	2990	0
254	30	30	0	2991	0
254	17	17	0	2992	0
254	0	0	0	2993	0
254	27	27	0	2994	0
254	46	46	0	2995	0
254	0	0	0	2996	0
254	9	9	0	2997	0
254	0	0	0	2998	0
254	0	0	0	2999	0
254	0	0	0	3000	0
254	125	125	0	3001	0
254	0	0	0	3002	0
254	0	0	0	3003	0
254	100	100	0	3004	0
254	43	43	0	3005	0
254	0	0	0	3006	0
254	15	15	0	3007	0
254	0	0	0	3008	0
254	28	28	0	3009	0
255	0	0	0	3010	0
255	0	0	0	3011	0
255	2	2	0	3012	0
255	0	0	0	3013	0
255	0	0	0	3014	0
255	0	0	0	3015	0
255	0	0	0	3016	0
255	11	11	0	3017	0
255	0	0	0	3018	0
255	0	0	0	3019	0
256	0.8	0.8	0	3020	0
257	0	0	0	3021	0
257	3	3	0	3022	0
257	12	12	0	3023	0
257	25	25	0	3024	0
257	6	4	3	3025	0
257	0	0	0	3026	0
257	12	12	0	3027	0
257	5	5	0	3028	0
257	34	34	0	3029	0
257	0	0	0	3030	0
257	9	9	0	3031	0
257	30	30	0	3032	0
257	35	35	0	3033	0
257	0	0	0	3034	0
257	0	0	0	3035	0
257	0	0	0	3036	0
257	0	0	0	3037	0
257	10	10	0	3038	0
257	0	0	0	3039	0
257	22	22	0	3040	0
257	40	43	2	3041	0
257	0	0	0	3042	0
257	7	7	0	3043	0
257	12	12	0	3044	0
257	21	21	0	3045	0
257	0	0	0	3046	0
257	10	10	0	3047	0
257	0	0	0	3048	0
257	12	12	0	3049	0
257	0	0	0	3050	0
257	0	0	0	3051	0
257	60	60	0	3052	0
257	0	0	0	3053	0
257	0	0	0	3054	0
257	0	0	0	3055	0
257	0	0	0	3056	0
257	0	0	0	3057	0
257	0	0	0	3058	0
257	10	10	0	3059	0
257	0	0	0	3060	0
257	60	60	0	3061	0
257	0	0	0	3062	0
257	25	25	0	3063	0
257	0	0	0	3064	0
257	15	17	2	3065	0
257	4	4	0	3066	0
257	0	0	0	3067	0
257	11	11	0	3068	0
257	0	0	0	3069	0
257	0	0	0	3070	0
257	2	2	0	3071	0
257	10	10	0	3072	0
257	10	10	0	3073	0
257	4	4	0	3074	0
257	4	4	0	3075	0
257	4	4	0	3076	0
257	0	0	0	3077	0
257	0	0	0	3078	0
257	30	30	0	3079	0
257	0	0	0	3080	0
257	11	11	0	3081	0
257	12	12	0	3082	0
257	30	30	0	3083	0
257	0	0	0	3084	0
257	0	0	0	3085	0
257	19	19	0	3086	0
257	0	0	0	3087	0
257	68	68	0	3088	0
259	0	0	0	3089	0
259	10	10	0	3090	0
259	0	0	0	3091	0
259	19	19	0	3092	0
259	11	11	0	3093	0
259	22	22	0	3094	0
259	13	13	0	3095	0
259	18	18	0	3096	0
259	25	25	0	3097	0
259	0	0	0	3098	0
259	18	18	0	3099	0
259	0	0	0	3100	0
259	2.5	2.5	0	3101	0
259	0	0	0	3102	0
259	24	24	0	3103	0
259	0	0	0	3104	0
259	0	0	0	3105	0
259	0	0	0	3106	0
259	7.5	7.5	0	3107	0
259	10	13	2	3108	0
259	29	29	0	3109	0
259	13	13	0	3110	0
259	0	0	0	3111	0
259	0	0	0	3112	0
259	0	0	0	3113	0
262	4	4	0	3114	0
262	52	52	0	3115	0
262	0	0	0	3116	0
262	43	43	0	3117	0
262	8	8	0	3118	0
262	8	8	0	3119	0
262	18	18	0	3120	0
262	0	0	0	3121	0
262	21	21	0	3122	0
262	53	53	0	3123	0
262	23	23	0	3124	0
262	0	0	0	3125	0
262	51	51	0	3126	0
262	11	11	0	3127	0
262	19	19	0	3128	0
262	66	66	0	3129	0
262	14	14	0	3130	0
262	0	0	0	3131	0
262	8	8	0	3132	0
262	4	4	0	3133	0
262	8	8	0	3134	0
262	25	25	0	3135	0
262	38	38	0	3136	0
262	0	0	0	3137	0
262	14	14	0	3138	0
262	26	26	0	3139	0
262	0	0	0	3140	0
262	10	10	0	3141	0
262	0	0	0	3142	0
262	30	30	0	3143	0
263	0	0	0	3144	0
263	0	0	0	3145	0
263	0	0	0	3146	0
263	0	0	0	3147	0
268	0	0	0	3148	0
268	0	0	0	3149	0
268	0	0	0	3150	0
268	58	60	2	3151	0
268	7	9	2	3152	0
268	4	4	0	3153	0
268	10	10	0	3154	0
268	20	20	0	3155	0
268	15	15	0	3156	0
268	11	11	0	3157	0
268	0	0	0	3158	0
268	0	0	0	3159	0
268	0	0	0	3160	0
268	7.5	7.5	0	3161	0
268	17	19	2	3162	0
268	9	11	2	3163	0
268	0	0	0	3164	0
268	7	9	2	3165	0
268	9	11	2	3166	0
268	0	0	0	3167	0
268	8	10	2	3168	0
268	35	43	3	3169	0
268	11.5	11.5	0	3170	0
268	3.5	3.5	0	3171	0
268	3	3	0	3172	0
268	10	10	0	3173	0
268	0	0	0	3174	0
268	4	4	0	3175	0
268	6	6	0	3176	0
268	11	13	2	3177	0
268	0	0	0	3178	0
268	0	0	0	3179	0
268	0	0	0	3180	0
268	8	10	2	3181	0
268	17	19	2	3182	0
268	5	5	0	3183	0
268	7	9	2	3184	0
268	9	11	2	3185	0
268	28	28	0	3186	0
268	7	9	2	3187	0
268	6	6	0	3188	0
268	19	19	0	3189	0
268	9	11	2	3190	0
268	0	0	0	3191	0
268	0	0	0	3192	0
268	0	0	0	3193	0
268	0	0	0	3194	0
268	2	2	0	3195	0
268	21	21	0	3196	0
268	1	1	0	3197	0
268	4.5	4.5	0	3198	0
268	3.5	3.5	0	3199	0
268	0	0	0	3200	0
268	18	18	0	3201	0
268	2.5	2.5	0	3202	0
268	0	0	0	3203	0
268	0	0	0	3204	0
268	0	0	0	3205	0
268	0	0	0	3206	0
268	6	6	0	3207	0
268	0	0	0	3208	0
268	0	0	0	3209	0
268	1	1	0	3210	0
268	8	8	0	3211	0
268	0	0	0	3212	0
268	10	10	0	3213	0
268	0	0	0	3214	0
268	0	0	0	3215	0
268	5	5	0	3216	0
268	16	16	0	3217	0
268	3	3	0	3218	0
268	0	0	0	3219	0
268	5	5	0	3220	0
268	27	27	0	3221	0
271	22	22	0	3222	0
271	0	0	0	3223	0
271	0	0	0	3224	0
271	15	15	0	3225	0
271	0	0	0	3226	0
271	0	0	0	3227	0
271	0	0	0	3228	0
271	0	0	0	3229	0
271	7	7	0	3230	0
271	0	0	0	3231	0
271	0	0	0	3232	0
271	0	0	0	3233	0
271	7	7	0	3234	0
271	0	0	0	3235	0
271	0	0	0	3236	0
271	0	0	0	3237	0
271	0	0	0	3238	0
271	0	0	0	3239	0
271	0	0	0	3240	0
271	19	19	0	3241	0
271	8	8	0	3242	0
271	0	0	0	3243	0
271	0	0	0	3244	0
271	0	0	0	3245	0
271	0	0	0	3246	0
271	0	0	0	3247	0
271	0	0	0	3248	0
271	0	0	0	3249	0
271	0	0	0	3250	0
271	0	0	0	3251	0
271	0	0	0	3252	0
271	2	2	0	3253	0
271	0	0	0	3254	0
271	0	0	0	3255	0
271	0	0	0	3256	0
271	6	6	0	3257	0
271	26	26	0	3258	0
271	0	0	0	3259	0
271	0	0	0	3260	0
271	0	0	0	3261	0
271	0	0	0	3262	0
271	0	0	0	3263	0
271	0	0	0	3264	0
271	0	0	0	3265	0
271	0	0	0	3266	0
